"ovrlp_pct","Count"
"0.8524",316
"0.8512",316
"0.8494",316
"0.7062",316
"0.8510",315
"0.6860",315
"0.6851",315
"0.6837",315
"0.6834",315
"0.6831",315
"0.8433",314
"0.6946",314
"0.6926",314
"0.6316",314
"0.8559",313
"0.8550",313
"0.8520",313
"0.8502",313
"0.8450",313
"0.6934",313
"0.6905",313
"0.6874",313
"0.6917",312
"0.6909",312
"0.6822",312
"0.8615",311
"0.8449",311
"0.6848",311
"0.6812",311
"0.8621",310
"0.8616",310
"0.8609",310
"0.8491",310
"0.6972",310
"0.6907",310
"0.6823",310
"0.8557",309
"0.8521",309
"0.8467",309
"0.8375",309
"0.6920",309
"0.6806",309
"0.6801",309
"0.8513",308
"0.8509",308
"0.8504",308
"0.8466",308
"0.6898",308
"0.8764",307
"0.8620",307
"0.8576",307
"0.8564",307
"0.8529",307
"0.6929",307
"0.6827",307
"0.6825",307
"0.6821",307
"0.6787",307
"0.6771",307
"0.8635",306
"0.8629",306
"0.8486",306
"0.6871",306
"0.6856",306
"0.6824",306
"0.6790",306
"0.8694",305
"0.8637",305
"0.8535",305
"0.8470",305
"0.7050",305
"0.6795",305
"0.6755",305
"0.1364",305
"0.8580",304
"0.8539",304
"0.8409",304
"0.6872",304
"0.6858",304
"0.6829",304
"0.6811",304
"0.6810",304
"0.8714",303
"0.8654",303
"0.8599",303
"0.8478",303
"0.6916",303
"0.6908",303
"0.6906",303
"0.6894",303
"0.6840",303
"0.6803",303
"0.5625",303
"0.8710",302
"0.8655",302
"0.8653",302
"0.8600",302
"0.8534",302
"0.6903",302
"0.6664",302
"0.0645",302
"0.8649",301
"0.8608",301
"0.8592",301
"0.8548",301
"0.8528",301
"0.8517",301
"0.6900",301
"0.8947",300
"0.8536",300
"0.8501",300
"0.8413",300
"0.6904",300
"0.6866",300
"0.6859",300
"0.6826",300
"0.6794",300
"0.6773",300
"0.8696",299
"0.8674",299
"0.8652",299
"0.8628",299
"0.8619",299
"0.8584",299
"0.6939",299
"0.6895",299
"0.6766",299
"0.6758",299
"0.5882",299
"0.8828",298
"0.8624",298
"0.8555",298
"0.8493",298
"0.6883",298
"0.6878",298
"0.6805",298
"0.6782",298
"0.8516",297
"0.8596",296
"0.8546",296
"0.6888",296
"0.6852",296
"0.6804",296
"0.6651",296
"0.8768",295
"0.8738",295
"0.8702",295
"0.8691",295
"0.8622",295
"0.8590",295
"0.8551",295
"0.6902",295
"0.6819",295
"0.6808",295
"0.6799",295
"0.6781",295
"0.6748",295
"0.6868",294
"0.6865",294
"0.6861",294
"0.6836",294
"0.6791",294
"0.8784",293
"0.8523",293
"0.6876",293
"0.6624",293
"0.6612",293
"0.2632",293
"0.8682",292
"0.8632",292
"0.8618",292
"0.8617",292
"0.8612",292
"0.8549",292
"0.8530",292
"0.6847",292
"0.6839",292
"0.6786",292
"0.6783",292
"0.6756",292
"0.6581",292
"0.1304",292
"0.8625",291
"0.8603",291
"0.8591",291
"0.8581",291
"0.6849",291
"0.6793",291
"0.6767",291
"0.6734",291
"0.6660",291
"0.8704",290
"0.8693",290
"0.8648",290
"0.8647",290
"0.6772",290
"0.6728",290
"0.6665",290
"0.6636",290
"0.6613",290
"0.8718",289
"0.8650",289
"0.8639",289
"0.8623",289
"0.8586",289
"0.6830",289
"0.6609",289
"0.8668",288
"0.8607",288
"0.8563",288
"0.6792",288
"0.6653",288
"0.8651",287
"0.8588",287
"0.8566",287
"0.7020",287
"0.6881",287
"0.6833",287
"0.6798",287
"0.6788",287
"0.6785",287
"0.6738",287
"0.6594",287
"0.3529",287
"0.0323",287
"0.8743",286
"0.8602",286
"0.6870",286
"0.6832",286
"0.6816",286
"0.6774",286
"0.6723",286
"0.6701",286
"0.8511",285
"0.6853",285
"0.6850",285
"0.9048",284
"0.8658",284
"0.8633",284
"0.8598",284
"0.8573",284
"0.6845",284
"0.6815",284
"0.6709",284
"0.6661",284
"0.6659",284
"0.6648",284
"0.5294",284
"0.0606",284
"0.8736",283
"0.8733",283
"0.8671",283
"0.6807",283
"0.6768",283
"0.6740",283
"0.6726",283
"0.6694",283
"0.8810",282
"0.8670",282
"0.8525",282
"0.6886",282
"0.6854",282
"0.6809",282
"0.8717",281
"0.8593",281
"0.8583",281
"0.6943",281
"0.6814",281
"0.6784",281
"0.6721",281
"0.6713",281
"0.8665",280
"0.8644",280
"0.6797",280
"0.6522",280
"0.8763",279
"0.8660",279
"0.8627",279
"0.6538",279
"0.8708",278
"0.8630",278
"0.8578",278
"0.6789",278
"0.6779",278
"0.6727",278
"0.6719",278
"0.6685",278
"0.6622",278
"0.8785",277
"0.8745",277
"0.8643",277
"0.8604",277
"0.8597",277
"0.6747",277
"0.6744",277
"0.6703",277
"0.6620",277
"0.8700",276
"0.8587",276
"0.8579",276
"0.6775",276
"0.6750",276
"0.6652",276
"0.6630",276
"0.6627",276
"0.8661",275
"0.8659",275
"0.6813",275
"0.6802",275
"0.6780",275
"0.6671",275
"0.6668",275
"0.1200",275
"0.8740",274
"0.8680",274
"0.8656",274
"0.8614",274
"0.8567",274
"0.6873",274
"0.6844",274
"0.6777",274
"0.6765",274
"0.6745",274
"0.6735",274
"0.6722",274
"0.6689",274
"0.8699",273
"0.6741",273
"0.6730",273
"0.6655",273
"0.6649",273
"0.8715",272
"0.8709",272
"0.8689",272
"0.8605",272
"0.6725",272
"0.6724",272
"0.6582",272
"0.6569",272
"0.6559",272
"0.8698",271
"0.8695",271
"0.8685",271
"0.8684",271
"0.8683",271
"0.8645",271
"0.6835",271
"0.6718",271
"0.6607",271
"0.6565",271
"0.8760",270
"0.8713",270
"0.8686",270
"0.8638",270
"0.6736",270
"0.6733",270
"0.6729",270
"0.6503",270
"0.5789",270
"0.8741",269
"0.8719",269
"0.6760",269
"0.6757",269
"0.6720",269
"0.6715",269
"0.6692",269
"0.6674",269
"0.6587",269
"0.8730",268
"0.8678",268
"0.6778",268
"0.6597",268
"0.6563",268
"0.6190",268
"0.8687",267
"0.6749",267
"0.6732",267
"0.6670",267
"0.6654",267
"0.6600",267
"0.6588",267
"0.6543",267
"0.6501",267
"0.8774",266
"0.8737",266
"0.8716",266
"0.8711",266
"0.6838",266
"0.6763",266
"0.6751",266
"0.6702",266
"0.6645",266
"0.6617",266
"0.6554",266
"0.6536",266
"0.8864",265
"0.8663",265
"0.6817",265
"0.6796",265
"0.6708",265
"0.6641",265
"0.6541",265
"0.6518",265
"0.8886",264
"0.6762",264
"0.6639",264
"0.6638",264
"0.8772",263
"0.8756",263
"0.8720",263
"0.8611",263
"0.6743",263
"0.6678",263
"0.6601",263
"0.6592",263
"0.6509",263
"0.1905",263
"0.8767",262
"0.8747",262
"0.8722",262
"0.8676",262
"0.8626",262
"0.8595",262
"0.6717",262
"0.6712",262
"0.6700",262
"0.6663",262
"0.6611",262
"0.6562",262
"0.6547",262
"0.6521",262
"0.6517",262
"0.0333",262
"0.8815",261
"0.8754",261
"0.8657",261
"0.8641",261
"0.8540",261
"0.6739",261
"0.6737",261
"0.6710",261
"0.6673",261
"0.6650",261
"0.6640",261
"0.6631",261
"0.6593",261
"0.8800",260
"0.8766",260
"0.8712",260
"0.6846",260
"0.6770",260
"0.6635",260
"0.6566",260
"0.6552",260
"0.8899",259
"0.8811",259
"0.8803",259
"0.8701",259
"0.8601",259
"0.6754",259
"0.6742",259
"0.6716",259
"0.6676",259
"0.6643",259
"0.6642",259
"0.6632",259
"0.6564",259
"0.8631",258
"0.6707",258
"0.6657",258
"0.6579",258
"0.6456",258
"0.8807",257
"0.8788",257
"0.8757",257
"0.8692",257
"0.8690",257
"0.8664",257
"0.8646",257
"0.8585",257
"0.8572",257
"0.6681",257
"0.6574",257
"0.6553",257
"0.6400",257
"0.2381",257
"0.8765",256
"0.8726",256
"0.8554",256
"0.6753",256
"0.6686",256
"0.6669",256
"0.6578",256
"0.8791",255
"0.8748",255
"0.8613",255
"0.6769",255
"0.6746",255
"0.6704",255
"0.6682",255
"0.6637",255
"0.6633",255
"0.6583",255
"0.6575",255
"0.6496",255
"0.8859",254
"0.8830",254
"0.8758",254
"0.8732",254
"0.8727",254
"0.6752",254
"0.6711",254
"0.6695",254
"0.6591",254
"0.8822",253
"0.8777",253
"0.8725",253
"0.6699",253
"0.6634",253
"0.6629",253
"0.6532",253
"0.6494",253
"0.6455",253
"0.6869",252
"0.6731",252
"0.6706",252
"0.6697",252
"0.6646",252
"0.6626",252
"0.6619",252
"0.6489",252
"0.4706",252
"0.8869",251
"0.8776",251
"0.8753",251
"0.8744",251
"0.8706",250
"0.6761",250
"0.6680",250
"0.6625",250
"0.6621",250
"0.6614",250
"0.6390",250
"0.8793",249
"0.8778",249
"0.8721",249
"0.6687",249
"0.6606",249
"0.6603",249
"0.6486",249
"0.6469",249
"0.8820",248
"0.8801",248
"0.8786",248
"0.8769",248
"0.8677",248
"0.8672",248
"0.6684",248
"0.6615",248
"0.9412",247
"0.8910",247
"0.8703",247
"0.8697",247
"0.6693",247
"0.6596",247
"0.6571",247
"0.6333",247
"0.8907",246
"0.8873",246
"0.8833",246
"0.8826",246
"0.8808",246
"0.8794",246
"0.8734",246
"0.8724",246
"0.8688",246
"0.8675",246
"0.6628",246
"0.6599",246
"0.6595",246
"0.6577",246
"0.6548",246
"0.6498",246
"0.6493",246
"0.6473",246
"0.3684",246
"0.0541",246
"0.8882",245
"0.6705",245
"0.6647",245
"0.6586",245
"0.6445",245
"0.8770",244
"0.6764",244
"0.6698",244
"0.6679",244
"0.6656",244
"0.6604",244
"0.6542",244
"0.0313",244
"0.8881",243
"0.8669",243
"0.6618",243
"0.6602",243
"0.6472",243
"0.8761",242
"0.6672",242
"0.6410",242
"0.1154",242
"0.8848",241
"0.8829",241
"0.8771",241
"0.6691",241
"0.6567",241
"0.6544",241
"0.6529",241
"0.6481",241
"0.6435",241
"0.4118",241
"0.3158",241
"0.0571",241
"0.9993",240
"0.8759",240
"0.8731",240
"0.8679",240
"0.6499",240
"0.6495",240
"0.6464",240
"0.8885",239
"0.8872",239
"0.8871",239
"0.8852",239
"0.8840",239
"0.8707",239
"0.8681",239
"0.8640",239
"0.6478",239
"0.0303",239
"0.8846",238
"0.8735",238
"0.8728",238
"0.8723",238
"0.8634",238
"0.6568",238
"0.6550",238
"0.6534",238
"0.8842",237
"0.8787",237
"0.8742",237
"0.8739",237
"0.6610",237
"0.6527",237
"0.6512",237
"0.6508",237
"0.6416",237
"0.6376",237
"0.2174",237
"0.8843",236
"0.8837",236
"0.8802",236
"0.8673",236
"0.6696",236
"0.6616",236
"0.6557",236
"0.6551",236
"0.6523",236
"0.8851",235
"0.8832",235
"0.8823",235
"0.8814",235
"0.8813",235
"0.8792",235
"0.8594",235
"0.6714",235
"0.6675",235
"0.6589",235
"0.6585",235
"0.6528",235
"0.6502",235
"0.8789",234
"0.6677",234
"0.6524",234
"0.6497",234
"0.6382",234
"0.3889",234
"0.8854",233
"0.6558",233
"0.6480",233
"0.6087",233
"0.8955",232
"0.6666",232
"0.6520",232
"0.8865",231
"0.8827",231
"0.8819",231
"0.8779",231
"0.8775",231
"0.6683",231
"0.6623",231
"0.6580",231
"0.6556",231
"0.6546",231
"0.6516",231
"0.6511",231
"0.6482",231
"0.6463",231
"0.6462",231
"0.6339",231
"0.6205",231
"0.8927",230
"0.8847",230
"0.8795",230
"0.6545",230
"0.6470",230
"0.6384",230
"0.6299",230
"0.0938",230
"0.8855",229
"0.8798",229
"0.8752",229
"0.6608",229
"0.6447",229
"0.6405",229
"0.6374",229
"0.8964",228
"0.8874",228
"0.8856",228
"0.8841",228
"0.8755",228
"0.8729",228
"0.8705",228
"0.6598",228
"0.6584",228
"0.6576",228
"0.6570",228
"0.6560",228
"0.6510",228
"0.6483",228
"0.6475",228
"0.6453",228
"0.6437",228
"0.6432",228
"0.6385",228
"0.8836",227
"0.8751",227
"0.8662",227
"0.6533",227
"0.6449",227
"0.6446",227
"0.1034",227
"0.9444",226
"0.8870",226
"0.8821",226
"0.8806",226
"0.8790",226
"0.6549",226
"0.6531",226
"0.6474",226
"0.6296",226
"0.1071",226
"0.8898",225
"0.8749",225
"0.8746",225
"0.6590",225
"0.6539",225
"0.6515",225
"0.6440",225
"0.6426",225
"0.6366",225
"0.8849",224
"0.8839",224
"0.8782",224
"0.6451",224
"0.6421",224
"0.6354",224
"0.5500",224
"0.9022",223
"0.8909",223
"0.8858",223
"0.6454",223
"0.6450",223
"0.6434",223
"0.6420",223
"0.6419",223
"0.6414",223
"0.6402",223
"0.6343",223
"0.9054",222
"0.8954",222
"0.8878",222
"0.8845",222
"0.6605",222
"0.6484",222
"0.6363",222
"0.6308",222
"0.9058",221
"0.6555",221
"0.6361",221
"0.6352",221
"0.8879",220
"0.8817",220
"0.8762",220
"0.6467",220
"0.6413",220
"0.6411",220
"0.6356",220
"0.6355",220
"0.6306",220
"0.4737",220
"0.6690",219
"0.6383",219
"0.6378",219
"0.6329",219
"0.0286",219
"0.9025",218
"0.8942",218
"0.8936",218
"0.8890",218
"0.8850",218
"0.8831",218
"0.8805",218
"0.6530",218
"0.6505",218
"0.6490",218
"0.6431",218
"0.6409",218
"0.6404",218
"0.6396",218
"0.6365",218
"0.6241",218
"0.6217",218
"0.9063",217
"0.8880",217
"0.8844",217
"0.8799",217
"0.6540",217
"0.6466",217
"0.6387",217
"0.6372",217
"0.6340",217
"0.6332",217
"0.8940",216
"0.8939",216
"0.8919",216
"0.8797",216
"0.8780",216
"0.6526",216
"0.6491",216
"0.6425",216
"0.6297",216
"0.6198",216
"0.8981",215
"0.8921",215
"0.6461",215
"0.6452",215
"0.6393",215
"0.6351",215
"0.6346",215
"0.8968",214
"0.8943",214
"0.8893",214
"0.8888",214
"0.8863",214
"0.8812",214
"0.6513",214
"0.6507",214
"0.6477",214
"0.6436",214
"0.6433",214
"0.6423",214
"0.6304",214
"0.6212",214
"0.8866",213
"0.6519",213
"0.6514",213
"0.6417",213
"0.6412",213
"0.6391",213
"0.6379",213
"0.6247",213
"0.6223",213
"0.0968",213
"0.8974",212
"0.8922",212
"0.8877",212
"0.8868",212
"0.6644",212
"0.6561",212
"0.6535",212
"0.6457",212
"0.6427",212
"0.6389",212
"0.6236",212
"0.8963",211
"0.8867",211
"0.8834",211
"0.6688",211
"0.6444",211
"0.6330",211
"0.6289",211
"0.6264",211
"0.6230",211
"0.2273",211
"0.0882",211
"0.9050",210
"0.9013",210
"0.9011",210
"0.8997",210
"0.8941",210
"0.8929",210
"0.8818",210
"0.6422",210
"0.6375",210
"0.6370",210
"0.9006",209
"0.8931",209
"0.6537",209
"0.6460",209
"0.6459",209
"0.6398",209
"0.6309",209
"0.6226",209
"0.9997",208
"0.8967",208
"0.8952",208
"0.8950",208
"0.8917",208
"0.8835",208
"0.6525",208
"0.6492",208
"0.6443",208
"0.6428",208
"0.6394",208
"0.6392",208
"0.6282",208
"0.6240",208
"0.9020",207
"0.8908",207
"0.8892",207
"0.8862",207
"0.8860",207
"0.8796",207
"0.6468",207
"0.6458",207
"0.6403",207
"0.6401",207
"0.6380",207
"0.6373",207
"0.6136",207
"0.5909",207
"0.8944",206
"0.8938",206
"0.8920",206
"0.8906",206
"0.8809",206
"0.8783",206
"0.8781",206
"0.6479",206
"0.6418",206
"0.6362",206
"0.8992",205
"0.8987",205
"0.8976",205
"0.8884",205
"0.8804",205
"0.6487",205
"0.8982",204
"0.8916",204
"0.8838",204
"0.6476",204
"0.6242",204
"0.6235",204
"0.6167",204
"0.6151",204
"0.8891",203
"0.6506",203
"0.6485",203
"0.6359",203
"0.6328",203
"0.5263",203
"0.1739",203
"0.8979",202
"0.8951",202
"0.8896",202
"0.8825",202
"0.6430",202
"0.6369",202
"0.6319",202
"0.6211",202
"0.6203",202
"0.9008",201
"0.8991",201
"0.8983",201
"0.8900",201
"0.6504",201
"0.6397",201
"0.6388",201
"0.6368",201
"0.6327",201
"0.6303",201
"0.6194",201
"0.2083",201
"0.9524",200
"0.9150",200
"0.9019",200
"0.8966",200
"0.8949",200
"0.8918",200
"0.8853",200
"0.8773",200
"0.6439",200
"0.6353",200
"0.6331",200
"0.6277",200
"0.6181",200
"0.9064",199
"0.9018",199
"0.6448",199
"0.6395",199
"0.6311",199
"0.6233",199
"0.6173",199
"0.6161",199
"0.0294",199
"0.8995",198
"0.8930",198
"0.8924",198
"0.8887",198
"0.6573",198
"0.6488",198
"0.6320",198
"0.6295",198
"0.6246",198
"0.8998",197
"0.8989",197
"0.8975",197
"0.6341",197
"0.6336",197
"0.6335",197
"0.6307",197
"0.6291",197
"0.6286",197
"0.0857",197
"0.8984",196
"0.8902",196
"0.6386",196
"0.6334",196
"0.6325",196
"0.6300",196
"0.9111",195
"0.8897",195
"0.8861",195
"0.8857",195
"0.6572",195
"0.6345",195
"0.6313",195
"0.6290",195
"0.9127",194
"0.9114",194
"0.9051",194
"0.9026",194
"0.8990",194
"0.8937",194
"0.8912",194
"0.8901",194
"0.8816",194
"0.6415",194
"0.6408",194
"0.6347",194
"0.6342",194
"0.6323",194
"0.6261",194
"0.6260",194
"0.6249",194
"0.6227",194
"0.6152",194
"0.6141",194
"0.6058",194
"0.9031",193
"0.8932",193
"0.8876",193
"0.6367",193
"0.6315",193
"0.6314",193
"0.6271",193
"0.6115",193
"0.6114",193
"0.5769",193
"0.4211",193
"0.9068",192
"0.8925",192
"0.8883",192
"0.6438",192
"0.6202",192
"0.6158",192
"0.9076",191
"0.9036",191
"0.8996",191
"0.8956",191
"0.8926",191
"0.6381",191
"0.6285",191
"0.6279",191
"0.6231",191
"0.6218",191
"0.6142",191
"0.6099",191
"0.9017",190
"0.8980",190
"0.8960",190
"0.6337",190
"0.6293",190
"0.6274",190
"0.6268",190
"0.6228",190
"0.6157",190
"0.9077",189
"0.9053",189
"0.9035",189
"0.9012",189
"0.8986",189
"0.8958",189
"0.8903",189
"0.6371",189
"0.6360",189
"0.6284",189
"0.6170",189
"0.6132",189
"0.6112",189
"0.5959",189
"0.9014",188
"0.8969",188
"0.8957",188
"0.8933",188
"0.8905",188
"0.8904",188
"0.6465",188
"0.6348",188
"0.6324",188
"0.6276",188
"0.6225",188
"0.6224",188
"0.6096",188
"0.9062",187
"0.9034",187
"0.8971",187
"0.8915",187
"0.8911",187
"0.6442",187
"0.6424",187
"0.6349",187
"0.6318",187
"0.6312",187
"0.6265",187
"0.6263",187
"0.6200",187
"0.6123",187
"0.3500",187
"0.2609",187
"0.9045",186
"0.9015",186
"0.6280",186
"0.6267",186
"0.6229",186
"0.6204",186
"0.6130",186
"0.1600",186
"0.9158",185
"0.9113",185
"0.9100",185
"0.8959",185
"0.8913",185
"0.6305",185
"0.6288",185
"0.6266",185
"0.6259",185
"0.9123",184
"0.9067",184
"0.9057",184
"0.9038",184
"0.8953",184
"0.8946",184
"0.8923",184
"0.8895",184
"0.6287",184
"0.6179",184
"0.6177",184
"0.6159",184
"0.6139",184
"0.6071",184
"0.3182",184
"0.9037",183
"0.8961",183
"0.6406",183
"0.6344",183
"0.6302",183
"0.6294",183
"0.6254",183
"0.6097",183
"0.9003",182
"0.6213",182
"0.6206",182
"0.6182",182
"0.5992",182
"0.8948",181
"0.6350",181
"0.6310",181
"0.6298",181
"0.6027",181
"0.0270",181
"0.9042",180
"0.8985",180
"0.8934",180
"0.8928",180
"0.6358",180
"0.6317",180
"0.6278",180
"0.6210",180
"0.6196",180
"0.6193",180
"0.6186",180
"0.6172",180
"0.6082",180
"0.5238",180
"0.9073",179
"0.9061",179
"0.9039",179
"0.6407",179
"0.6326",179
"0.6321",179
"0.6221",179
"0.6197",179
"0.6185",179
"0.6148",179
"0.6135",179
"0.9191",178
"0.8970",178
"0.6338",178
"0.6251",178
"0.6138",178
"0.6129",178
"0.6101",178
"0.6055",178
"0.1923",178
"0.9998",177
"0.9094",177
"0.8999",177
"0.6441",177
"0.6275",177
"0.6257",177
"0.6244",177
"0.6207",177
"0.6188",177
"0.6175",177
"0.6164",177
"0.6105",177
"0.6104",177
"0.5995",177
"0.5652",177
"0.9135",176
"0.9110",176
"0.9098",176
"0.6281",176
"0.6253",176
"0.6237",176
"0.5899",176
"0.5868",176
"0.8965",175
"0.6262",175
"0.6255",175
"0.6243",175
"0.6208",175
"0.6192",175
"0.6162",175
"0.6072",175
"0.6068",175
"0.9986",174
"0.9163",174
"0.9151",174
"0.9097",174
"0.9078",174
"0.9044",174
"0.9030",174
"0.9023",174
"0.8935",174
"0.6357",174
"0.6292",174
"0.6248",174
"0.6178",174
"0.6168",174
"0.6133",174
"0.6100",174
"0.6053",174
"0.5982",174
"0.9139",173
"0.9092",173
"0.9033",173
"0.6377",173
"0.6256",173
"0.6252",173
"0.6216",173
"0.6184",173
"0.6174",173
"0.6171",173
"0.6131",173
"0.6119",173
"0.5991",173
"0.3810",173
"0.9096",172
"0.9093",172
"0.9027",172
"0.6283",172
"0.6269",172
"0.6062",172
"0.5926",172
"0.9144",171
"0.9041",171
"0.9009",171
"0.8973",171
"0.8945",171
"0.6399",171
"0.6270",171
"0.6238",171
"0.6232",171
"0.6219",171
"0.6166",171
"0.6163",171
"0.6147",171
"0.6121",171
"0.6110",171
"0.0488",171
"0.9180",170
"0.9129",170
"0.9081",170
"0.6273",170
"0.6220",170
"0.6183",170
"0.6169",170
"0.6064",170
"0.6037",170
"0.0789",170
"0.9043",169
"0.6258",169
"0.6222",169
"0.6215",169
"0.6156",169
"0.6153",169
"0.6143",169
"0.6124",169
"0.5950",169
"0.3043",169
"0.9176",168
"0.9103",168
"0.6155",168
"0.6122",168
"0.6038",168
"0.6026",168
"0.6011",168
"0.5980",168
"0.5935",168
"0.9204",167
"0.9075",167
"0.8988",167
"0.6272",167
"0.6126",167
"0.6108",167
"0.5977",167
"0.9138",166
"0.9116",166
"0.9083",166
"0.9052",166
"0.9049",166
"0.9016",166
"0.8994",166
"0.6189",166
"0.6176",166
"0.6146",166
"0.5938",166
"0.9474",165
"0.9282",165
"0.9279",165
"0.9133",165
"0.9130",165
"0.9102",165
"0.6301",165
"0.6199",165
"0.6187",165
"0.6134",165
"0.6084",165
"0.6083",165
"0.6067",165
"0.6044",165
"0.6024",165
"0.5936",165
"0.2400",165
"0.9160",164
"0.9120",164
"0.9104",164
"0.9040",164
"0.8993",164
"0.8972",164
"0.8914",164
"0.6239",164
"0.6113",164
"0.6102",164
"0.6094",164
"0.6091",164
"0.6066",164
"0.6047",164
"0.5942",164
"0.0750",164
"0.9228",163
"0.9122",163
"0.9121",163
"0.9059",163
"0.9056",163
"0.9005",163
"0.6137",163
"0.5976",163
"0.5962",163
"0.1481",163
"0.9186",162
"0.9159",162
"0.9131",162
"0.9118",162
"0.9032",162
"0.9029",162
"0.9028",162
"0.8875",162
"0.6214",162
"0.6120",162
"0.6089",162
"0.6078",162
"0.6040",162
"0.5971",162
"0.4500",162
"0.9232",161
"0.9115",161
"0.9107",161
"0.9090",161
"0.9086",161
"0.9010",161
"0.6195",161
"0.5997",161
"0.5822",161
"0.5749",161
"0.0732",161
"0.9500",160
"0.9262",160
"0.9192",160
"0.9170",160
"0.9153",160
"0.9141",160
"0.9085",160
"0.9071",160
"0.9069",160
"0.9060",160
"0.9046",160
"0.9007",160
"0.8977",160
"0.6234",160
"0.6191",160
"0.6144",160
"0.6107",160
"0.6098",160
"0.6032",160
"0.5996",160
"0.5919",160
"0.5905",160
"0.0263",160
"0.9230",159
"0.9142",159
"0.9087",159
"0.6209",159
"0.6088",159
"0.6080",159
"0.6050",159
"0.6045",159
"0.6025",159
"0.6016",159
"0.5947",159
"0.5928",159
"0.5824",159
"0.5804",159
"0.9095",158
"0.9002",158
"0.6017",158
"0.5998",158
"0.5914",158
"0.9973",157
"0.9298",157
"0.9245",157
"0.9239",157
"0.9196",157
"0.9174",157
"0.9165",157
"0.6160",157
"0.6092",157
"0.6051",157
"0.5993",157
"0.5984",157
"0.5913",157
"0.4762",157
"0.0278",157
"0.9308",156
"0.9300",156
"0.9271",156
"0.9227",156
"0.9082",156
"0.9021",156
"0.8978",156
"0.6245",156
"0.6201",156
"0.6093",156
"0.6081",156
"0.6076",156
"0.6075",156
"0.6065",156
"0.5981",156
"0.5943",156
"0.5814",156
"0.0256",156
"0.9248",155
"0.9222",155
"0.9074",155
"0.9072",155
"0.9001",155
"0.8894",155
"0.6140",155
"0.6090",155
"0.6074",155
"0.6005",155
"0.5989",155
"0.5965",155
"0.5916",155
"0.5837",155
"0.5826",155
"0.9237",154
"0.9168",154
"0.9137",154
"0.9024",154
"0.6125",154
"0.6117",154
"0.6085",154
"0.6063",154
"0.5940",154
"0.9266",153
"0.9223",153
"0.9212",153
"0.9205",153
"0.9193",153
"0.9125",153
"0.9066",153
"0.6034",153
"0.6030",153
"0.6001",153
"0.5988",153
"0.5970",153
"0.5836",153
"0.5791",153
"0.0811",153
"0.0465",153
"0.9424",152
"0.9225",152
"0.9220",152
"0.9132",152
"0.9065",152
"0.6056",152
"0.5951",152
"0.5897",152
"0.5839",152
"0.5806",152
"0.5764",152
"0.5727",152
"0.5687",152
"0.4091",152
"0.0513",152
"0.9284",151
"0.9201",151
"0.9171",151
"0.9134",151
"0.9128",151
"0.9084",151
"0.6061",151
"0.6028",151
"0.6012",151
"0.6010",151
"0.5890",151
"0.5881",151
"0.9178",150
"0.9105",150
"0.9047",150
"0.6118",150
"0.6057",150
"0.5994",150
"0.5896",150
"0.2917",150
"0.9288",149
"0.9255",149
"0.9243",149
"0.6070",149
"0.6013",149
"0.5975",149
"0.5783",149
"0.5767",149
"0.0682",149
"0.9330",148
"0.9235",148
"0.9219",148
"0.9187",148
"0.9117",148
"0.9106",148
"0.6322",148
"0.6165",148
"0.6103",148
"0.6046",148
"0.6043",148
"0.6007",148
"0.6004",148
"0.6003",148
"0.5999",148
"0.5964",148
"0.5915",148
"0.5887",148
"0.5865",148
"0.5859",148
"0.5817",148
"0.5811",148
"0.5775",148
"0.5682",148
"0.4986",148
"0.9238",147
"0.9206",147
"0.9203",147
"0.9197",147
"0.6149",147
"0.6039",147
"0.6020",147
"0.5958",147
"0.5939",147
"0.5924",147
"0.5918",147
"0.5911",147
"0.5861",147
"0.5846",147
"0.5829",147
"0.5600",147
"0.9169",146
"0.9154",146
"0.9124",146
"0.9080",146
"0.6086",146
"0.6079",146
"0.5985",146
"0.5869",146
"0.5835",146
"0.5792",146
"0.2692",146
"0.9540",145
"0.9319",145
"0.9200",145
"0.9136",145
"0.9055",145
"0.6180",145
"0.6109",145
"0.6031",145
"0.5990",145
"0.5966",145
"0.5875",145
"0.5860",145
"0.5832",145
"0.9405",144
"0.9385",144
"0.9274",144
"0.9259",144
"0.9226",144
"0.9224",144
"0.9208",144
"0.9172",144
"0.9146",144
"0.9109",144
"0.6018",144
"0.5979",144
"0.5957",144
"0.5945",144
"0.5944",144
"0.5895",144
"0.5888",144
"0.5878",144
"0.5863",144
"0.5855",144
"0.5765",144
"0.5603",144
"0.9994",143
"0.9269",143
"0.9246",143
"0.9241",143
"0.9101",143
"0.9089",143
"0.9088",143
"0.6150",143
"0.6128",143
"0.6106",143
"0.5983",143
"0.5930",143
"0.5922",143
"0.5910",143
"0.5901",143
"0.5885",143
"0.5805",143
"0.0698",143
"0.9945",142
"0.9429",142
"0.9363",142
"0.9143",142
"0.8962",142
"0.6095",142
"0.6077",142
"0.5884",142
"0.5866",142
"0.5799",142
"0.5758",142
"0.5736",142
"0.5695",142
"0.1379",142
"0.9321",141
"0.9250",141
"0.9229",141
"0.9215",141
"0.9195",141
"0.9147",141
"0.6069",141
"0.6033",141
"0.6008",141
"0.5973",141
"0.5969",141
"0.5894",141
"0.5820",141
"0.5815",141
"0.5809",141
"0.5751",141
"0.5574",141
"0.4583",141
"0.2333",141
"0.9428",140
"0.9164",140
"0.9070",140
"0.6049",140
